[2025-10-11 10:53:55,225] INFO metadata written to /workspace/PixelWorld/assets/build/metadata.json
[2025-10-11 10:53:55,225] INFO import completed | audio=420, characters=134, effects=93, readme.md=1, tiles=167, ui=35, user_manifest.json=1
[2025-10-11 10:54:00,577] INFO preview start | build=/workspace/PixelWorld/assets/build
[2025-10-11 10:54:00,647] INFO preview completed | /workspace/PixelWorld/assets/build/preview_index.json generated (853 files)
[INFO] Start import (copy mode). Rules = default
[ERROR] 路径缺少分类信息: README.md
[ERROR] 路径缺少分类信息: user_manifest.json
[WARN] 未匹配的目录 tiles/battlebacks2/DemonCastle1.png 已跳过
[WARN] 未匹配的目录 tiles/battlebacks2/Cliff.png 已跳过
[WARN] 未匹配的目录 ui/system/Shadow.png 已跳过
[WARN] 未匹配的目录 ui/system/IconSet.png 已跳过
[WARN] 未匹配的目录 ui/system/BattleStart.png 已跳过
[WARN] 未匹配的目录 ui/system/Window.png 已跳过
[WARN] 未匹配的目录 ui/system/Balloon.png 已跳过
[WARN] 未匹配的目录 ui/system/GameOver.png 已跳过
[WARN] 未匹配的目录 ui/titles1/Tower2.png 已跳过
[WARN] 未匹配的目录 ui/titles1/Universe.png 已跳过
[WARN] 未匹配的目录 ui/titles1/Dragon.png 已跳过
[WARN] 未匹配的目录 ui/titles1/Crystal.png 已跳过
[WARN] 未匹配的目录 ui/titles1/Island.png 已跳过
[WARN] 未匹配的目录 ui/titles1/Devil.png 已跳过
[WARN] 未匹配的目录 ui/titles1/Tower1.png 已跳过
[WARN] 未匹配的目录 ui/titles1/CrossedSwords.png 已跳过
[WARN] 未匹配的目录 ui/titles1/Gates.png 已跳过
[WARN] 未匹配的目录 ui/titles1/Castle.png 已跳过
[WARN] 未匹配的目录 ui/titles1/Night.png 已跳过
[WARN] 未匹配的目录 ui/titles1/Sword.png 已跳过
[WARN] 未匹配的目录 ui/titles1/Hexagram.png 已跳过
[WARN] 未匹配的目录 ui/titles1/Book.png 已跳过
[WARN] 未匹配的目录 ui/titles1/Volcano.png 已跳过
[WARN] 未匹配的目录 ui/titles1/Fountain.png 已跳过
[WARN] 未匹配的目录 ui/titles1/Plain.png 已跳过
[WARN] 未匹配的目录 ui/titles1/DemonCastle.png 已跳过
[WARN] 未匹配的目录 ui/titles1/World.png 已跳过
[WARN] 未匹配的目录 ui/titles1/WorldMap.png 已跳过
[WARN] 未匹配的目录 ui/titles2/Dragons.png 已跳过
[WARN] 未匹配的目录 ui/titles2/Fire.png 已跳过
[WARN] 未匹配的目录 ui/titles2/Heroes.png 已跳过
[WARN] 未匹配的目录 ui/titles2/Mountains.png 已跳过
[WARN] 未匹配的目录 ui/titles2/Gargoyles.png 已跳过
[WARN] 未匹配的目录 ui/titles2/Forest.png 已跳过
[WARN] 未匹配的目录 ui/titles2/Mist.png 已跳过
[WARN] 未匹配的目录 ui/titles2/Metal.png 已跳过
[WARN] 未匹配的目录 ui/titles2/Leaves.png 已跳过
[WARN] 未匹配的目录 audio/bgm/Battle9.ogg 已跳过
[WARN] 未匹配的目录 audio/bgm/bgm11戦闘プレジデント・宝条.mp3 已跳过
[WARN] 未匹配的目录 audio/bgm/Field4.ogg 已跳过
[WARN] 未匹配的目录 audio/bgm/bgm15Hお使い.mp3 已跳过
[WARN] 未匹配的目录 audio/bgm/Scene4.ogg 已跳过
[WARN] 未匹配的目录 audio/bgm/Town1.ogg 已跳过
[WARN] 未匹配的目录 audio/bgm/bgm13H客.mp3 已跳过
[WARN] 未匹配的目录 audio/bgm/Theme2.ogg 已跳过
[WARN] 未匹配的目录 audio/bgm/bgm09戦闘雑魚.mp3 已跳过
[WARN] 未匹配的目录 audio/bgm/bgm17Hクラウド.mp3 已跳过
[WARN] 未匹配的目录 audio/bgm/Battle2.ogg 已跳过
[WARN] 未匹配的目录 audio/bgm/Battle3.ogg 已跳过
[WARN] 未匹配的目录 audio/bgm/Battle7.ogg 已跳过
[WARN] 未匹配的目录 audio/bgm/Battle6.ogg 已跳过
[WARN] 未匹配的目录 audio/bgm/Town3.ogg 已跳过
[WARN] 未匹配的目录 audio/bgm/Scene2.ogg 已跳过
[WARN] 未匹配的目录 audio/bgm/bgm02ステージ七番街スラム.mp3 已跳过
[WARN] 未匹配的目录 audio/bgm/Battle5.ogg 已跳过
[WARN] 未匹配的目录 audio/bgm/Dungeon1.ogg 已跳过
[WARN] 未匹配的目录 audio/bgm/Dungeon8.ogg 已跳过
[WARN] 未匹配的目录 audio/bgm/Dungeon3.ogg 已跳过
[WARN] 未匹配的目录 audio/bgm/bgm05ステージ神羅飛空艇.mp3 已跳过
[WARN] 未匹配的目录 audio/bgm/Field1.ogg 已跳过
[WARN] 未匹配的目录 audio/bgm/bgm07ステージ神羅ビル.mp3 已跳过
[WARN] 未匹配的目录 audio/bgm/Scene6.ogg 已跳过
[WARN] 未匹配的目录 audio/bgm/Dungeon7.ogg 已跳过
[WARN] 未匹配的目录 audio/bgm/bgm12戦闘セフィロス.mp3 已跳过
[WARN] 未匹配的目录 audio/bgm/Dungeon4.ogg 已跳过
[WARN] 未匹配的目录 audio/bgm/Dungeon6.ogg 已跳过
[WARN] 未匹配的目录 audio/bgm/Battle1.ogg 已跳过
[WARN] 未匹配的目录 audio/bgm/Theme4.ogg 已跳过
[WARN] 未匹配的目录 audio/bgm/bgm03ステージウォールマーケット.mp3 已跳过
[WARN] 未匹配的目录 audio/bgm/bgm06ステージコレルプリズン.mp3 已跳过
[WARN] 未匹配的目录 audio/bgm/bgm08ステージ神羅屋敷.mp3 已跳过
[WARN] 未匹配的目录 audio/bgm/Theme1.ogg 已跳过
[WARN] 未匹配的目录 audio/bgm/Town2.ogg 已跳过
[WARN] 未匹配的目录 audio/bgm/Ship.ogg 已跳过
[WARN] 未匹配的目录 audio/bgm/bgm16H敗北.mp3 已跳过
[WARN] 未匹配的目录 audio/bgm/Battle8.ogg 已跳过
[WARN] 未匹配的目录 audio/bgm/bgm04ステージ弐番魔晄炉.mp3 已跳过
[WARN] 未匹配的目录 audio/bgm/Dungeon5.ogg 已跳过
[WARN] 未匹配的目录 audio/bgm/Field3.ogg 已跳过
[WARN] 未匹配的目录 audio/bgm/Town5.ogg 已跳过
[WARN] 未匹配的目录 audio/bgm/Town4.ogg 已跳过
[WARN] 未匹配的目录 audio/bgm/Field2.ogg 已跳过
[WARN] 未匹配的目录 audio/bgm/Scene1.ogg 已跳过
[WARN] 未匹配的目录 audio/bgm/Town6.ogg 已跳过
[WARN] 未匹配的目录 audio/bgm/bgm14H仲間.mp3 已跳过
[WARN] 未匹配的目录 audio/bgm/bgm10戦闘中ボス.mp3 已跳过
[WARN] 未匹配的目录 audio/bgm/Dungeon2.ogg 已跳过
[WARN] 未匹配的目录 audio/bgm/Town7.ogg 已跳过
[WARN] 未匹配的目录 audio/bgm/Battle4.ogg 已跳过
[WARN] 未匹配的目录 audio/bgm/Theme5.ogg 已跳过
[WARN] 未匹配的目录 audio/bgm/bgm01ステージセブンスヘブン.mp3 已跳过
[WARN] 未匹配的目录 audio/bgm/Airship.ogg 已跳过
[WARN] 未匹配的目录 audio/bgm/Theme3.ogg 已跳过
[WARN] 未匹配的目录 audio/bgm/Scene3.ogg 已跳过
[WARN] 未匹配的目录 audio/bgm/Dungeon9.ogg 已跳过
[WARN] 未匹配的目录 audio/bgm/Scene5.ogg 已跳过
[WARN] 未匹配的目录 audio/bgs/Quake.ogg 已跳过
[WARN] 未匹配的目录 audio/bgs/Sea.ogg 已跳过
[WARN] 未匹配的目录 audio/bgs/Rain.ogg 已跳过
[WARN] 未匹配的目录 audio/bgs/Darkness.ogg 已跳过
[WARN] 未匹配的目录 audio/bgs/Drips.ogg 已跳过
[WARN] 未匹配的目录 audio/bgs/Storm.ogg 已跳过
[WARN] 未匹配的目录 audio/bgs/Fire.ogg 已跳过
[WARN] 未匹配的目录 audio/bgs/Wind.ogg 已跳过
[WARN] 未匹配的目录 audio/bgs/River.ogg 已跳过
[WARN] 未匹配的目录 audio/bgs/Clock.ogg 已跳过
[WARN] 未匹配的目录 audio/me/Gameover1.ogg 已跳过
[WARN] 未匹配的目录 audio/me/Item.ogg 已跳过
[WARN] 未匹配的目录 audio/me/Organ.ogg 已跳过
[WARN] 未匹配的目录 audio/me/Gameover2.ogg 已跳过
[WARN] 未匹配的目录 audio/me/Fanfare3.ogg 已跳过
[WARN] 未匹配的目录 audio/me/Mystery.ogg 已跳过
[WARN] 未匹配的目录 audio/me/Victory2.ogg 已跳过
[WARN] 未匹配的目录 audio/me/Inn.ogg 已跳过
[WARN] 未匹配的目录 audio/me/Fanfare1.ogg 已跳过
[WARN] 未匹配的目录 audio/me/Shock.ogg 已跳过
[WARN] 未匹配的目录 audio/me/Fanfare2.ogg 已跳过
[WARN] 未匹配的目录 audio/me/Victory1.ogg 已跳过
[WARN] 未匹配的目录 audio/me/Gag.ogg 已跳过
[WARN] 未匹配的目录 audio/se/cv31.ogg 已跳过
[WARN] 未匹配的目录 audio/se/Dog.ogg 已跳过
[WARN] 未匹配的目录 audio/se/Earth3.ogg 已跳过
[WARN] 未匹配的目录 audio/se/cv58.ogg 已跳过
[WARN] 未匹配的目录 audio/se/cv19.ogg 已跳过
[WARN] 未匹配的目录 audio/se/Sword5.ogg 已跳过
[WARN] 未匹配的目录 audio/se/Barrier.ogg 已跳过
[WARN] 未匹配的目录 audio/se/Explosion5.ogg 已跳过
[WARN] 未匹配的目录 audio/se/Blow8.ogg 已跳过
[WARN] 未匹配的目录 audio/se/Shot2.ogg 已跳过
[WARN] 未匹配的目录 audio/se/Thunder7.ogg 已跳过
[WARN] 未匹配的目录 audio/se/Skill3.ogg 已跳过
[WARN] 未匹配的目录 audio/se/Thunder5.ogg 已跳过
[WARN] 未匹配的目录 audio/se/cv57.ogg 已跳过
[WARN] 未匹配的目录 audio/se/Cow.ogg 已跳过
[WARN] 未匹配的目录 audio/se/Water1.ogg 已跳过
[WARN] 未匹配的目录 audio/se/Raise3.ogg 已跳过
[WARN] 未匹配的目录 audio/se/Scream.ogg 已跳过
[WARN] 未匹配的目录 audio/se/Saint7.ogg 已跳过
[WARN] 未匹配的目录 audio/se/Raise1.ogg 已跳过
[WARN] 未匹配的目录 audio/se/cv47.ogg 已跳过
[WARN] 未匹配的目录 audio/se/Switch3.ogg 已跳过
[WARN] 未匹配的目录 audio/se/Blow6.ogg 已跳过
[WARN] 未匹配的目录 audio/se/Chest.ogg 已跳过
[WARN] 未匹配的目录 audio/se/Crow.ogg 已跳过
[WARN] 未匹配的目录 audio/se/Ice4.ogg 已跳过
[WARN] 未匹配的目录 audio/se/cv35.ogg 已跳过
[WARN] 未匹配的目录 audio/se/Explosion2.ogg 已跳过
[WARN] 未匹配的目录 audio/se/Ice6.ogg 已跳过
[WARN] 未匹配的目录 audio/se/ミッションクリア.ogg 已跳过
[WARN] 未匹配的目录 audio/se/cv59.ogg 已跳过
[WARN] 未匹配的目录 audio/se/Absorb1.ogg 已跳过
[WARN] 未匹配的目录 audio/se/cv03.ogg 已跳过
[WARN] 未匹配的目录 audio/se/Blow2.ogg 已跳过
[WARN] 未匹配的目录 audio/se/cv05.ogg 已跳过
[WARN] 未匹配的目录 audio/se/Buzzer1.ogg 已跳过
[WARN] 未匹配的目录 audio/se/Powerup.ogg 已跳过
[WARN] 未匹配的目录 audio/se/Bow3.ogg 已跳过
[WARN] 未匹配的目录 audio/se/Save.ogg 已跳过
[WARN] 未匹配的目录 audio/se/Decision1.ogg 已跳过
[WARN] 未匹配的目录 audio/se/Attack3.ogg 已跳过
[WARN] 未匹配的目录 audio/se/Applause2.ogg 已跳过
[WARN] 未匹配的目录 audio/se/Monster6.ogg 已跳过
[WARN] 未匹配的目录 audio/se/cv21.ogg 已跳过
[WARN] 未匹配的目录 audio/se/cv07.ogg 已跳过
[WARN] 未匹配的目录 audio/se/Buzzer2.ogg 已跳过
[WARN] 未匹配的目录 audio/se/Explosion4.ogg 已跳过
[WARN] 未匹配的目录 audio/se/Battle2.ogg 已跳过
[WARN] 未匹配的目录 audio/se/Ice9.ogg 已跳过
[WARN] 未匹配的目录 audio/se/Damage1.ogg 已跳过
[WARN] 未匹配的目录 audio/se/Sound1.ogg 已跳过
[WARN] 未匹配的目录 audio/se/cv13.ogg 已跳过
[WARN] 未匹配的目录 audio/se/Battle3.ogg 已跳过
[WARN] 未匹配的目录 audio/se/Heal6.ogg 已跳过
[WARN] 未匹配的目录 audio/se/Close1.ogg 已跳过
[WARN] 未匹配的目录 audio/se/Item2.ogg 已跳过
[WARN] 未匹配的目录 audio/se/Sword1.ogg 已跳过
[WARN] 未匹配的目录 audio/se/cv44.ogg 已跳过
[WARN] 未匹配的目录 audio/se/Slash5.ogg 已跳过
[WARN] 未匹配的目录 audio/se/Fire1.ogg 已跳过
[WARN] 未匹配的目录 audio/se/Damage5.ogg 已跳过
[WARN] 未匹配的目录 audio/se/Paralyze3.ogg 已跳过
[WARN] 未匹配的目录 audio/se/Earth7.ogg 已跳过
[WARN] 未匹配的目录 audio/se/Saint9.ogg 已跳过
[WARN] 未匹配的目录 audio/se/Open2.ogg 已跳过
[WARN] 未匹配的目录 audio/se/Earth2.ogg 已跳过
[WARN] 未匹配的目录 audio/se/Explosion1.ogg 已跳过
[WARN] 未匹配的目录 audio/se/Collapse4.ogg 已跳过
[WARN] 未匹配的目录 audio/se/Darkness3.ogg 已跳过
[WARN] 未匹配的目录 audio/se/Water6.ogg 已跳过
[WARN] 未匹配的目录 audio/se/Sleep.ogg 已跳过
[WARN] 未匹配的目录 audio/se/Monster1.ogg 已跳过
[WARN] 未匹配的目录 audio/se/Saint4.ogg 已跳过
[WARN] 未匹配的目录 audio/se/Thunder8.ogg 已跳过
[WARN] 未匹配的目录 audio/se/cv01.ogg 已跳过
[WARN] 未匹配的目录 audio/se/Collapse1.ogg 已跳过
[WARN] 未匹配的目录 audio/se/Wind11.ogg 已跳过
[WARN] 未匹配的目录 audio/se/宝箱.ogg 已跳过
[WARN] 未匹配的目录 audio/se/Wind10.ogg 已跳过
[WARN] 未匹配的目录 audio/se/Slash2.ogg 已跳过
[WARN] 未匹配的目录 audio/se/Decision3.ogg 已跳过
[WARN] 未匹配的目录 audio/se/cv42.ogg 已跳过
[WARN] 未匹配的目录 audio/se/Down1.ogg 已跳过
[WARN] 未匹配的目录 audio/se/cv18.ogg 已跳过
[WARN] 未匹配的目录 audio/se/Attack1.ogg 已跳过
[WARN] 未匹配的目录 audio/se/cv38.ogg 已跳过
[WARN] 未匹配的目录 audio/se/Saint1.ogg 已跳过
[WARN] 未匹配的目录 audio/se/cv50.ogg 已跳过
[WARN] 未匹配的目录 audio/se/Magic5.ogg 已跳过
[WARN] 未匹配的目录 audio/se/Thunder9.ogg 已跳过
[WARN] 未匹配的目录 audio/se/cv48.ogg 已跳过
[WARN] 未匹配的目录 audio/se/Sound2.ogg 已跳过
[WARN] 未匹配的目录 audio/se/Fire5.ogg 已跳过
[WARN] 未匹配的目录 audio/se/Up2.ogg 已跳过
[WARN] 未匹配的目录 audio/se/Book2.ogg 已跳过
[WARN] 未匹配的目录 audio/se/Poison.ogg 已跳过
[WARN] 未匹配的目录 audio/se/Earth8.ogg 已跳过
[WARN] 未匹配的目录 audio/se/Open5.ogg 已跳过
[WARN] 未匹配的目录 audio/se/Shop.ogg 已跳过
[WARN] 未匹配的目录 audio/se/Teleport.ogg 已跳过
[WARN] 未匹配的目录 audio/se/cv54.ogg 已跳过
[WARN] 未匹配的目录 audio/se/Ice2.ogg 已跳过
[WARN] 未匹配的目录 audio/se/Darkness5.ogg 已跳过
[WARN] 未匹配的目录 audio/se/Fall.ogg 已跳过
[WARN] 未匹配的目录 audio/se/Disappointment.ogg 已跳过
[WARN] 未匹配的目录 audio/se/Dive.ogg 已跳过
[WARN] 未匹配的目录 audio/se/Crash.ogg 已跳过
[WARN] 未匹配的目录 audio/se/Heal1.ogg 已跳过
[WARN] 未匹配的目录 audio/se/cv64.ogg 已跳过
[WARN] 未匹配的目录 audio/se/cv52.ogg 已跳过
[WARN] 未匹配的目录 audio/se/Bell1.ogg 已跳过
[WARN] 未匹配的目录 audio/se/Slash10.ogg 已跳过
[WARN] 未匹配的目录 audio/se/Phone.ogg 已跳过
[WARN] 未匹配的目录 audio/se/Darkness4.ogg 已跳过
[WARN] 未匹配的目录 audio/se/Ice10.ogg 已跳过
[WARN] 未匹配的目录 audio/se/cv10.ogg 已跳过
[WARN] 未匹配的目录 audio/se/Jump2.ogg 已跳过
[WARN] 未匹配的目录 audio/se/Chime1.ogg 已跳过
[WARN] 未匹配的目录 audio/se/Sheep.ogg 已跳过
[WARN] 未匹配的目录 audio/se/Shot1.ogg 已跳过
[WARN] 未匹配的目录 audio/se/Noise.ogg 已跳过
[WARN] 未匹配的目录 audio/se/cv56.ogg 已跳过
[WARN] 未匹配的目录 audio/se/Bell2.ogg 已跳过
[WARN] 未匹配的目录 audio/se/Attack2.ogg 已跳过
[WARN] 未匹配的目录 audio/se/Explosion6.ogg 已跳过
[WARN] 未匹配的目录 audio/se/Thunder11.ogg 已跳过
[WARN] 未匹配的目录 audio/se/Slash11.ogg 已跳过
[WARN] 未匹配的目录 audio/se/cv45.ogg 已跳过
[WARN] 未匹配的目录 audio/se/Blow4.ogg 已跳过
[WARN] 未匹配的目录 audio/se/Paralyze2.ogg 已跳过
[WARN] 未匹配的目录 audio/se/Slash7.ogg 已跳过
[WARN] 未匹配的目录 audio/se/Magic4.ogg 已跳过
[WARN] 未匹配的目录 audio/se/Close3.ogg 已跳过
[WARN] 未匹配的目录 audio/se/Book1.ogg 已跳过
[WARN] 未匹配的目录 audio/se/Switch1.ogg 已跳过
[WARN] 未匹配的目录 audio/se/Switch2.ogg 已跳过
[WARN] 未匹配的目录 audio/se/Close2.ogg 已跳过
[WARN] 未匹配的目录 audio/se/Earth9.ogg 已跳过
[WARN] 未匹配的目录 audio/se/Saint6.ogg 已跳过
[WARN] 未匹配的目录 audio/se/Ice8.ogg 已跳过
[WARN] 未匹配的目录 audio/se/Slash3.ogg 已跳过
[WARN] 未匹配的目录 audio/se/Saint5.ogg 已跳过
[WARN] 未匹配的目录 audio/se/Break.ogg 已跳过
[WARN] 未匹配的目录 audio/se/Thunder2.ogg 已跳过
[WARN] 未匹配的目录 audio/se/Down3.ogg 已跳过
[WARN] 未匹配的目录 audio/se/Up3.ogg 已跳过
[WARN] 未匹配的目录 audio/se/Water4.ogg 已跳过
[WARN] 未匹配的目录 audio/se/Machine.ogg 已跳过
[WARN] 未匹配的目录 audio/se/Fire6.ogg 已跳过
[WARN] 未匹配的目录 audio/se/Shot3.ogg 已跳过
[WARN] 未匹配的目录 audio/se/Flash3.ogg 已跳过
[WARN] 未匹配的目录 audio/se/Water3.ogg 已跳过
[WARN] 未匹配的目录 audio/se/Thunder3.ogg 已跳过
[WARN] 未匹配的目录 audio/se/Fire3.ogg 已跳过
[WARN] 未匹配的目录 audio/se/cv60.ogg 已跳过
[WARN] 未匹配的目录 audio/se/Jump1.ogg 已跳过
[WARN] 未匹配的目录 audio/se/cv37.ogg 已跳过
[WARN] 未匹配的目录 audio/se/Earth4.ogg 已跳过
[WARN] 未匹配的目录 audio/se/Fire7.ogg 已跳过
[WARN] 未匹配的目录 audio/se/Saint8.ogg 已跳过
[WARN] 未匹配的目录 audio/se/Starlight.ogg 已跳过
[WARN] 未匹配的目录 audio/se/Fire8.ogg 已跳过
[WARN] 未匹配的目录 audio/se/Thunder10.ogg 已跳过
[WARN] 未匹配的目录 audio/se/Hammer.ogg 已跳过
[WARN] 未匹配的目录 audio/se/Magic1.ogg 已跳过
[WARN] 未匹配的目录 audio/se/Sand.ogg 已跳过
[WARN] 未匹配的目录 audio/se/cv20.ogg 已跳过
[WARN] 未匹配的目录 audio/se/Autodoor.ogg 已跳过
[WARN] 未匹配的目录 audio/se/Stare.ogg 已跳过
[WARN] 未匹配的目录 audio/se/Magic6.ogg 已跳过
[WARN] 未匹配的目录 audio/se/Equip1.ogg 已跳过
[WARN] 未匹配的目录 audio/se/Knock.ogg 已跳过
[WARN] 未匹配的目录 audio/se/Saint2.ogg 已跳过
[WARN] 未匹配的目录 audio/se/Explosion7.ogg 已跳过
[WARN] 未匹配的目录 audio/se/Darkness1.ogg 已跳过
[WARN] 未匹配的目录 audio/se/Run.ogg 已跳过
[WARN] 未匹配的目录 audio/se/cv51.ogg 已跳过
[WARN] 未匹配的目录 audio/se/Fire4.ogg 已跳过
[WARN] 未匹配的目录 audio/se/cv24.ogg 已跳过
[WARN] 未匹配的目录 audio/se/Up4.ogg 已跳过
[WARN] 未匹配的目录 audio/se/Blow5.ogg 已跳过
[WARN] 未匹配的目录 audio/se/Darkness8.ogg 已跳过
[WARN] 未匹配的目录 audio/se/Wind4.ogg 已跳过
[WARN] 未匹配的目录 audio/se/cv33.ogg 已跳过
[WARN] 未匹配的目录 audio/se/Blow7.ogg 已跳过
[WARN] 未匹配的目录 audio/se/Darkness6.ogg 已跳过
[WARN] 未匹配的目录 audio/se/Water5.ogg 已跳过
[WARN] 未匹配的目录 audio/se/Darkness2.ogg 已跳过
[WARN] 未匹配的目录 audio/se/Chime2.ogg 已跳过
[WARN] 未匹配的目录 audio/se/Devil2.ogg 已跳过
[WARN] 未匹配的目录 audio/se/Gun2.ogg 已跳过
[WARN] 未匹配的目录 audio/se/Reflection.ogg 已跳过
[WARN] 未匹配的目录 audio/se/Battle1.ogg 已跳过
[WARN] 未匹配的目录 audio/se/cv30.ogg 已跳过
[WARN] 未匹配的目录 audio/se/Confuse.ogg 已跳过
[WARN] 未匹配的目录 audio/se/cv29.ogg 已跳过
[WARN] 未匹配的目录 audio/se/Slash1.ogg 已跳过
[WARN] 未匹配的目录 audio/se/Wind6.ogg 已跳过
[WARN] 未匹配的目录 audio/se/Sound3.ogg 已跳过
[WARN] 未匹配的目录 audio/se/Thunder12.ogg 已跳过
[WARN] 未匹配的目录 audio/se/Bell3.ogg 已跳过
[WARN] 未匹配的目录 audio/se/Damage4.ogg 已跳过
[WARN] 未匹配的目录 audio/se/cv43.ogg 已跳过
[WARN] 未匹配的目录 audio/se/cv25.ogg 已跳过
[WARN] 未匹配的目录 audio/se/Parry.ogg 已跳过
[WARN] 未匹配的目录 audio/se/Monster7.ogg 已跳过
[WARN] 未匹配的目录 audio/se/Ice5.ogg 已跳过
[WARN] 未匹配的目录 audio/se/Slash9.ogg 已跳过
[WARN] 未匹配的目录 audio/se/Paralyze1.ogg 已跳过
[WARN] 未匹配的目录 audio/se/Sword2.ogg 已跳过
